2023-10-01 22:15:52,566.bbq_producer.INFO ==================================================
2023-10-01 22:15:52,566.bbq_producer.INFO Today is 2023-10-01 at 10:15 PM
2023-10-01 22:15:52,566.bbq_producer.INFO Running on: nt Windows 10
2023-10-01 22:15:52,566.bbq_producer.INFO Python version:  3.11.5
2023-10-01 22:15:52,566.bbq_producer.INFO Python path: C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.1520.0_x64__qbz5n2kfra8p0
2023-10-01 22:15:52,566.bbq_producer.INFO Working dir: C:\Users\bakar\44-671\.venv\streaming-06-smart-smoker2
2023-10-01 22:15:52,566.bbq_producer.INFO ==================================================
2023-10-01 22:15:52,595.bbq_producer.INFO Skipping header row
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:48:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:48:25', '180.2') to 02-food-A
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:48:25', '167.0') to 03-food-B
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:48:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:48:30', '180.2') to 02-food-A
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:48:30', '167.0') to 03-food-B
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:49:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:49:25', '180.8') to 02-food-A
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:49:25', '167.2') to 03-food-B
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:49:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:49:30', '180.8') to 02-food-A
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:49:30', '167.2') to 03-food-B
2023-10-01 22:15:57,150.bbq_producer.INFO  [x] Sent ('05/22/21 20:50:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,163.bbq_producer.INFO  [x] Sent ('05/22/21 20:50:25', '181.2') to 02-food-A
2023-10-01 22:15:57,164.bbq_producer.INFO  [x] Sent ('05/22/21 20:50:25', '167.5') to 03-food-B
2023-10-01 22:15:57,165.bbq_producer.INFO  [x] Sent ('05/22/21 20:50:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:50:30', '181.2') to 02-food-A
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:50:30', '167.5') to 03-food-B
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:51:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:51:25', '181.7') to 02-food-A
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:51:25', '167.8') to 03-food-B
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:51:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:51:30', '181.7') to 02-food-A
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:51:30', '167.8') to 03-food-B
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:52:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:52:25', '182.1') to 02-food-A
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:52:25', '168.0') to 03-food-B
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:52:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:52:30', '182.1') to 02-food-A
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:52:30', '168.0') to 03-food-B
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:53:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:53:25', '182.6') to 02-food-A
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:53:25', '168.3') to 03-food-B
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:53:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:53:30', '182.6') to 02-food-A
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:53:30', '168.3') to 03-food-B
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:54:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,166.bbq_producer.INFO  [x] Sent ('05/22/21 20:54:25', '183.1') to 02-food-A
2023-10-01 22:15:57,179.bbq_producer.INFO  [x] Sent ('05/22/21 20:54:25', '168.6') to 03-food-B
2023-10-01 22:15:57,180.bbq_producer.INFO  [x] Sent ('05/22/21 20:54:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,181.bbq_producer.INFO  [x] Sent ('05/22/21 20:54:30', '183.1') to 02-food-A
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:54:30', '168.6') to 03-food-B
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:55:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:55:25', '183.5') to 02-food-A
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:55:25', '168.9') to 03-food-B
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:55:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:55:30', '183.5') to 02-food-A
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:55:30', '168.9') to 03-food-B
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:56:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:56:25', '184.0') to 02-food-A
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:56:25', '169.2') to 03-food-B
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:56:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:56:30', '184.0') to 02-food-A
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:56:30', '169.2') to 03-food-B
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:57:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:57:25', '184.5') to 02-food-A
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:57:25', '169.6') to 03-food-B
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:57:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:57:30', '184.5') to 02-food-A
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:57:30', '169.6') to 03-food-B
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:58:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:58:25', '184.9') to 02-food-A
2023-10-01 22:15:57,183.bbq_producer.INFO  [x] Sent ('05/22/21 20:58:25', '169.9') to 03-food-B
2023-10-01 22:15:57,196.bbq_producer.INFO  [x] Sent ('05/22/21 20:58:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,196.bbq_producer.INFO  [x] Sent ('05/22/21 20:58:30', '184.9') to 02-food-A
2023-10-01 22:15:57,197.bbq_producer.INFO  [x] Sent ('05/22/21 20:58:30', '169.9') to 03-food-B
2023-10-01 22:15:57,199.bbq_producer.INFO  [x] Sent ('05/22/21 20:59:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 20:59:25', '185.3') to 02-food-A
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 20:59:25', '170.2') to 03-food-B
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 20:59:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 20:59:30', '185.3') to 02-food-A
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 20:59:30', '170.2') to 03-food-B
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:00:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:00:25', '185.7') to 02-food-A
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:00:25', '170.6') to 03-food-B
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:00:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:00:30', '185.7') to 02-food-A
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:00:30', '170.6') to 03-food-B
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:01:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:01:25', '186.0') to 02-food-A
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:01:25', '170.9') to 03-food-B
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:01:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:01:30', '186.0') to 02-food-A
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:01:30', '170.9') to 03-food-B
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:02:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:02:25', '186.3') to 02-food-A
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:02:25', '171.2') to 03-food-B
2023-10-01 22:15:57,200.bbq_producer.INFO  [x] Sent ('05/22/21 21:02:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,213.bbq_producer.INFO  [x] Sent ('05/22/21 21:02:30', '186.3') to 02-food-A
2023-10-01 22:15:57,214.bbq_producer.INFO  [x] Sent ('05/22/21 21:02:30', '171.2') to 03-food-B
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:03:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:03:25', '186.6') to 02-food-A
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:03:25', '171.6') to 03-food-B
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:03:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:03:30', '186.6') to 02-food-A
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:03:30', '171.6') to 03-food-B
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:04:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:04:25', '187.0') to 02-food-A
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:04:25', '171.9') to 03-food-B
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:04:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:04:30', '187.0') to 02-food-A
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:04:30', '171.9') to 03-food-B
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:05:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:05:25', '187.4') to 02-food-A
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:05:25', '172.3') to 03-food-B
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:05:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:05:30', '187.4') to 02-food-A
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:05:30', '172.3') to 03-food-B
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:06:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:06:25', '187.7') to 02-food-A
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:06:25', '172.7') to 03-food-B
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:06:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,216.bbq_producer.INFO  [x] Sent ('05/22/21 21:06:30', '187.7') to 02-food-A
2023-10-01 22:15:57,229.bbq_producer.INFO  [x] Sent ('05/22/21 21:06:30', '172.7') to 03-food-B
2023-10-01 22:15:57,230.bbq_producer.INFO  [x] Sent ('05/22/21 21:07:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,232.bbq_producer.INFO  [x] Sent ('05/22/21 21:07:25', '188.1') to 02-food-A
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:07:25', '173.0') to 03-food-B
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:07:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:07:30', '188.1') to 02-food-A
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:07:30', '173.0') to 03-food-B
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:08:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:08:25', '188.4') to 02-food-A
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:08:25', '173.4') to 03-food-B
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:08:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:08:30', '188.4') to 02-food-A
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:08:30', '173.4') to 03-food-B
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:09:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:09:25', '188.6') to 02-food-A
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:09:25', '173.8') to 03-food-B
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:09:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:09:30', '188.6') to 02-food-A
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:09:30', '173.8') to 03-food-B
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:10:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:10:25', '189.0') to 02-food-A
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:10:25', '174.2') to 03-food-B
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:10:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,233.bbq_producer.INFO  [x] Sent ('05/22/21 21:10:30', '189.0') to 02-food-A
2023-10-01 22:15:57,246.bbq_producer.INFO  [x] Sent ('05/22/21 21:10:30', '174.2') to 03-food-B
2023-10-01 22:15:57,247.bbq_producer.INFO  [x] Sent ('05/22/21 21:11:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,248.bbq_producer.INFO  [x] Sent ('05/22/21 21:11:25', '189.2') to 02-food-A
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:11:25', '174.6') to 03-food-B
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:11:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:11:30', '189.2') to 02-food-A
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:11:30', '174.6') to 03-food-B
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:12:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:12:25', '189.5') to 02-food-A
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:12:25', '175.0') to 03-food-B
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:12:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:12:30', '189.5') to 02-food-A
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:12:30', '175.0') to 03-food-B
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:13:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:13:25', '189.7') to 02-food-A
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:13:25', '175.4') to 03-food-B
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:13:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:13:30', '189.7') to 02-food-A
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:13:30', '175.4') to 03-food-B
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:14:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:14:25', '190.1') to 02-food-A
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:14:25', '175.8') to 03-food-B
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:14:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:14:30', '190.1') to 02-food-A
2023-10-01 22:15:57,249.bbq_producer.INFO  [x] Sent ('05/22/21 21:14:30', '175.8') to 03-food-B
2023-10-01 22:15:57,263.bbq_producer.INFO  [x] Sent ('05/22/21 21:15:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,264.bbq_producer.INFO  [x] Sent ('05/22/21 21:15:25', '190.3') to 02-food-A
2023-10-01 22:15:57,265.bbq_producer.INFO  [x] Sent ('05/22/21 21:15:25', '176.3') to 03-food-B
2023-10-01 22:15:57,266.bbq_producer.INFO  [x] Sent ('05/22/21 21:15:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,267.bbq_producer.INFO  [x] Sent ('05/22/21 21:15:30', '190.3') to 02-food-A
2023-10-01 22:15:57,267.bbq_producer.INFO  [x] Sent ('05/22/21 21:15:30', '176.3') to 03-food-B
2023-10-01 22:15:57,268.bbq_producer.INFO  [x] Sent ('05/22/21 21:16:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,268.bbq_producer.INFO  [x] Sent ('05/22/21 21:16:25', '190.7') to 02-food-A
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:16:25', '176.7') to 03-food-B
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:16:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:16:30', '190.7') to 02-food-A
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:16:30', '176.7') to 03-food-B
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:17:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:17:25', '191.0') to 02-food-A
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:17:25', '177.2') to 03-food-B
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:17:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:17:30', '191.0') to 02-food-A
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:17:30', '177.2') to 03-food-B
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:18:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:18:25', '191.3') to 02-food-A
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:18:25', '177.6') to 03-food-B
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:18:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:18:30', '191.3') to 02-food-A
2023-10-01 22:15:57,270.bbq_producer.INFO  [x] Sent ('05/22/21 21:18:30', '177.6') to 03-food-B
2023-10-01 22:15:57,279.bbq_producer.INFO  [x] Sent ('05/22/21 21:19:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,280.bbq_producer.INFO  [x] Sent ('05/22/21 21:19:25', '191.5') to 02-food-A
2023-10-01 22:15:57,281.bbq_producer.INFO  [x] Sent ('05/22/21 21:19:25', '178.1') to 03-food-B
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:19:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:19:30', '191.5') to 02-food-A
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:19:30', '178.1') to 03-food-B
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:20:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:20:25', '191.8') to 02-food-A
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:20:25', '178.5') to 03-food-B
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:20:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:20:30', '191.8') to 02-food-A
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:20:30', '178.5') to 03-food-B
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:21:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:21:25', '192.1') to 02-food-A
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:21:25', '178.9') to 03-food-B
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:21:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:21:30', '192.1') to 02-food-A
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:21:30', '178.9') to 03-food-B
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:22:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:22:25', '192.3') to 02-food-A
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:22:25', '179.3') to 03-food-B
2023-10-01 22:15:57,283.bbq_producer.INFO  [x] Sent ('05/22/21 21:22:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,296.bbq_producer.INFO  [x] Sent ('05/22/21 21:22:30', '192.3') to 02-food-A
2023-10-01 22:15:57,296.bbq_producer.INFO  [x] Sent ('05/22/21 21:22:30', '179.3') to 03-food-B
2023-10-01 22:15:57,297.bbq_producer.INFO  [x] Sent ('05/22/21 21:23:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,298.bbq_producer.INFO  [x] Sent ('05/22/21 21:23:25', '192.6') to 02-food-A
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:23:25', '179.8') to 03-food-B
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:23:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:23:30', '192.6') to 02-food-A
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:23:30', '179.8') to 03-food-B
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:24:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:24:25', '192.8') to 02-food-A
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:24:25', '180.2') to 03-food-B
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:24:30', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:24:30', '192.8') to 02-food-A
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:24:30', '180.2') to 03-food-B
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:25:25', 'No temp recorded') to 01-smoker
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:25:25', '193.1') to 02-food-A
2023-10-01 22:15:57,300.bbq_producer.INFO  [x] Sent ('05/22/21 21:25:25', '180.6') to 03-food-B
